ID|Mosha|Gjinia|Familja|Niveli_edukimit|Statusi_martesor|Te_Ardhurat_vjetore|Lloji_cc|Muajt_me_banken|Muajt_joaktiv_gjatevitit|sa_here_ka_kontaktuar_banken|CC_limiti|CC_shuma_perdorur|CC_shuma_paperdorur|Transaksioni_Fundit|Numri_transaksioneve|Indikatori_Largim
793636308|49|M|3|Uneducated|Single|$80K - $120K|Blue|43|2|2|4645|1650|2995|1193|33|Ekzistues
713779908|46|F|3|Doctorate|Single|Unknown|Blue|36|3|2|2189|1666|523|1287|36|Ekzistues
712125258|46|M|4|High School|Married|$120K +|Blue|30|3|3|2442|0|2442|701|19|Larguar
709703433|47|M|3|Graduate|Married|$60K - $80K|Blue|38|1|2|21304|1532|19772|1770|25|Ekzistues
721022433|44|M|2|Doctorate|Single|$60K - $80K|Blue|36|1|2|7577|2480|5097|1409|35|Ekzistues
710103558|50|M|3|Post-Graduate|Single|$120K +|Blue|31|1|2|3234|1486|1748|1354|28|Ekzistues
715952883|73|M|0|High School|Married|$40K - $60K|Blue|36|3|2|4469|1125|3344|1765|34|Ekzistues
719731458|56|M|3|Unknown|Unknown|$40K - $60K|Blue|46|3|4|2910|709|2201|1192|27|Ekzistues
772390908|59|M|0|High School|Single|$40K - $60K|Blue|48|4|3|3616|1054|2562|687|17|Larguar
787348608|70|M|0|High School|Married|Less than $40K|Blue|56|2|3|3252|1495|1757|1227|15|Ekzistues
709485033|55|F|2|High School|Married|Less than $40K|Blue|36|3|3|2358|1152|1206|1737|26|Ekzistues
715432608|43|M|4|Unknown|Single|$60K - $80K|Blue|36|1|0|22322|953|21369|1348|34|Ekzistues
799471833|45|M|1|Uneducated|Single|$120K +|Blue|39|2|2|3133|1510|1623|1435|38|Ekzistues
714187533|45|F|2|Uneducated|Single|$40K - $60K|Blue|35|3|0|3540|849|2691|1321|28|Ekzistues
779656908|40|M|1|Graduate|Married|$40K - $60K|Blue|23|3|2|6990|1378|5612|1479|29|Ekzistues
788950158|36|M|2|College|Unknown|$80K - $120K|Blue|22|2|3|34516|1652|32864|1283|39|Ekzistues
778867533|59|F|0|Post-Graduate|Married|$40K - $60K|Blue|40|4|1|1438.3|0|1438.3|689|23|Larguar
710620383|43|M|4|Unknown|Married|$60K - $80K|Blue|35|3|2|24396|1171|23225|965|17|Ekzistues
778661358|46|F|1|Unknown|Married|Less than $40K|Blue|36|3|2|2474|2143|331|1541|40|Ekzistues
789483333|41|M|2|Uneducated|Married|$40K - $60K|Blue|32|1|3|5214|795|4419|1258|23|Ekzistues
809855808|51|F|2|Graduate|Married|Less than $40K|Blue|46|2|2|5207|1650|3557|1339|20|Ekzistues
718464258|51|F|3|Unknown|Unknown|Less than $40K|Blue|25|2|2|9512|1082|8430|1007|22|Ekzistues
708528483|43|F|4|Graduate|Divorced|Unknown|Blue|23|3|2|3187|2430|757|1387|33|Ekzistues
771809733|64|F|0|High School|Married|$40K - $60K|Blue|53|3|3|3353|0|3353|960|18|Larguar
719942883|54|M|5|Graduate|Married|$60K - $80K|Blue|38|3|3|2290|1434|856|1119|18|Ekzistues
807226683|48|M|3|Unknown|Single|$40K - $60K|Blue|43|1|3|5279|1115|4164|1642|41|Ekzistues
717806133|40|M|2|Uneducated|Divorced|$60K - $80K|Blue|29|3|0|23603|0|23603|1382|31|Ekzistues
720615708|57|M|0|Uneducated|Married|$40K - $60K|Blue|45|2|2|2601|0|2601|1232|32|Ekzistues
714511758|45|M|4|Graduate|Single|$80K - $120K|Blue|40|3|0|6363|1029|5334|1542|16|Ekzistues
715050408|41|M|3|High School|Single|$80K - $120K|Blue|36|3|3|8029|1576|6453|1094|32|Ekzistues
721132233|42|F|4|Uneducated|Married|Less than $40K|Blue|31|2|2|2410|1769|641|1217|30|Ekzistues
719211558|45|M|2|Graduate|Single|$60K - $80K|Blue|36|1|2|3401|0|3401|744|18|Larguar
712069008|42|F|4|Uneducated|Married|Less than $40K|Blue|23|2|0|2260|1007|1253|1614|33|Ekzistues
715996983|47|M|4|Uneducated|Divorced|$80K - $120K|Blue|30|2|2|17682|2481|15201|1747|31|Ekzistues
773466258|48|F|4|High School|Married|$40K - $60K|Blue|42|1|3|4206|1100|3106|1144|22|Ekzistues
798983508|43|M|1|Graduate|Single|$80K - $120K|Silver|37|3|2|34516|1440|33076|1575|34|Ekzistues
719117433|41|M|4|High School|Unknown|$80K - $120K|Blue|36|3|0|23018|2168|20850|1463|24|Ekzistues
716451183|54|F|1|Uneducated|Married|$40K - $60K|Blue|44|2|3|5556|1711|3845|1706|21|Ekzistues
718621608|54|F|2|High School|Married|Unknown|Blue|44|3|1|6094|0|6094|909|14|Larguar
715085733|61|M|0|Graduate|Married|$40K - $60K|Blue|52|1|2|2939|1999|940|2434|33|Ekzistues
788977833|61|M|0|Uneducated|Married|$80K - $120K|Blue|48|1|0|5362|1274|4088|1876|41|Ekzistues
720272958|48|M|2|High School|Married|$120K +|Blue|36|3|3|27126|0|27126|1000|25|Larguar
708421833|45|F|4|Graduate|Single|Less than $40K|Blue|36|3|2|3342|2517|825|1139|30|Ekzistues
709173108|54|F|4|Graduate|Married|Unknown|Blue|40|2|2|2532|2221|311|799|21|Larguar
709879458|54|F|3|Doctorate|Married|Unknown|Blue|46|2|3|1900|1376|524|1881|45|Ekzistues
715120608|44|M|3|Graduate|Single|$60K - $80K|Blue|37|3|2|14546|1703|12843|1273|27|Ekzistues
770632758|50|F|4|Doctorate|Single|Unknown|Blue|36|3|2|2521|1608|913|1328|33|Ekzistues
779078733|55|M|2|Doctorate|Married|$60K - $80K|Blue|36|4|3|16427|1682|14745|1579|36|Ekzistues
771742533|48|M|2|Graduate|Unknown|$40K - $60K|Blue|36|1|2|13068|1718|11350|937|28|Ekzistues
720250158|45|M|2|College|Single|$60K - $80K|Blue|33|3|0|23218|1814|21404|1749|37|Ekzistues
716458983|60|M|0|High School|Married|$40K - $60K|Blue|36|1|3|3281|837|2444|1424|29|Ekzistues
713747733|55|M|2|High School|Married|$40K - $60K|Blue|47|3|2|3096|2217|879|2011|41|Ekzistues
712270158|62|F|0|High School|Married|$40K - $60K|Blue|52|2|3|2052|1250|802|1208|31|Ekzistues
789562383|38|F|1|High School|Unknown|Less than $40K|Blue|30|3|0|1438.3|583|855.3|1259|24|Ekzistues
754897008|46|M|3|High School|Single|$40K - $60K|Blue|39|3|2|9432|1418|8014|1319|26|Ekzistues
819700533|50|M|0|High School|Single|$120K +|Silver|45|2|3|14938|2303|12635|949|27|Ekzistues
712890408|45|M|2|Uneducated|Married|$60K - $80K|Blue|36|3|2|2221|1343|878|1338|30|Ekzistues
720248208|47|M|3|Post-Graduate|Divorced|$60K - $80K|Blue|37|3|0|5731|1577|4154|1554|26|Ekzistues
779749908|48|M|4|College|Married|$60K - $80K|Gold|33|2|3|34516|2061|32455|1350|32|Ekzistues
717401883|35|M|3|Uneducated|Married|$60K - $80K|Blue|22|2|2|6985|1130|5855|1694|44|Ekzistues
721509558|51|M|2|Graduate|Married|$120K +|Blue|42|3|0|24221|1707|22514|1678|40|Ekzistues
710572458|36|F|3|High School|Married|Unknown|Blue|24|1|1|15439|0|15439|2069|43|Ekzistues
714576183|47|M|4|Graduate|Single|$80K - $120K|Blue|36|3|2|21637|2030|19607|1222|23|Ekzistues
721425558|52|M|2|Graduate|Single|$120K +|Blue|37|3|2|14543|0|14543|1536|37|Ekzistues
711109908|43|F|4|Uneducated|Married|Less than $40K|Blue|36|1|1|9684|2475|7209|1400|31|Ekzistues
715203108|63|M|2|High School|Married|$40K - $60K|Blue|36|2|2|5007|930|4077|1050|28|Ekzistues
710027508|61|M|0|Graduate|Married|$60K - $80K|Blue|54|2|0|1616|1047|569|1389|33|Ekzistues
787464408|53|M|2|Uneducated|Single|$60K - $80K|Blue|40|2|2|19116|0|19116|1184|29|Ekzistues
783542133|53|F|3|Graduate|Married|Less than $40K|Blue|47|6|2|2759|2223|536|2093|42|Ekzistues
708330858|57|M|3|Graduate|Married|$120K +|Blue|38|3|3|8249|1381|6868|678|11|Larguar
714426783|38|F|2|Graduate|Single|Unknown|Blue|31|3|2|14041|2154|11887|1467|29|Ekzistues
712701333|53|M|3|High School|Married|$60K - $80K|Blue|43|3|2|5264|2169|3095|1219|27|Ekzistues
709494483|63|F|0|Unknown|Married|Less than $40K|Blue|54|2|1|2420|1912|508|1730|36|Ekzistues
773373108|49|F|4|High School|Married|Less than $40K|Blue|43|2|0|2826|2070|756|1025|28|Ekzistues
715812258|45|M|2|High School|Married|$80K - $120K|Blue|34|5|2|12518|1539|10979|1165|33|Ekzistues
778286433|67|M|0|Graduate|Married|$40K - $60K|Blue|56|2|1|5876|1297|4579|2133|55|Ekzistues
789270033|48|M|3|Graduate|Single|$80K - $120K|Silver|37|2|3|34516|0|34516|1122|13|Ekzistues
711569433|51|F|2|Uneducated|Divorced|Less than $40K|Blue|38|1|2|9648|1926|7722|1083|22|Ekzistues
720214833|52|M|2|High School|Single|$80K - $120K|Silver|40|3|3|34516|2177|32339|1234|23|Ekzistues
709346133|55|F|2|Uneducated|Married|Unknown|Blue|35|3|0|3025|2376|649|1277|23|Ekzistues
788194458|34|M|3|High School|Married|$60K - $80K|Blue|26|3|3|3265|2517|748|1843|35|Ekzistues
720779733|56|M|1|Uneducated|Married|$120K +|Blue|36|2|2|6041|1355|4686|1747|49|Ekzistues
717424458|44|F|2|Post-Graduate|Married|Less than $40K|Blue|36|3|2|2293|1823|470|1166|22|Ekzistues
708820308|47|M|3|Post-Graduate|Unknown|$80K - $120K|Blue|36|2|2|13399|2505|10894|1326|31|Ekzistues
710558058|46|F|3|Unknown|Married|Less than $40K|Blue|38|3|3|4317|2517|1800|1619|36|Ekzistues
770590758|43|F|3|Graduate|Single|$40K - $60K|Blue|29|2|0|3378|1069|2309|1285|16|Ekzistues
718490658|50|F|1|Graduate|Single|Less than $40K|Blue|36|1|3|5012|2242|2770|1142|28|Ekzistues
711985833|38|F|4|Uneducated|Single|Less than $40K|Blue|30|1|0|2569|1605|964|1190|46|Ekzistues
708967608|53|F|1|Graduate|Single|Less than $40K|Blue|45|1|2|3471|1785|1686|1052|24|Ekzistues
718505958|43|M|5|Graduate|Divorced|$120K +|Silver|31|3|3|34516|1699|32817|1628|38|Ekzistues
715024233|53|M|1|High School|Married|$120K +|Blue|36|3|2|3312|1844|1468|1740|32|Ekzistues
779249583|56|F|1|Graduate|Married|Less than $40K|Blue|38|3|3|2578|2462|116|1378|29|Ekzistues
709278258|54|M|2|Unknown|Married|$40K - $60K|Blue|44|3|2|2902|2517|385|996|26|Larguar
778928283|57|F|3|High School|Married|Less than $40K|Blue|39|2|1|2742|2321|421|1389|32|Ekzistues
712299858|62|M|1|High School|Married|Less than $40K|Blue|53|3|3|2077|1571|506|1365|38|Ekzistues
799224108|46|F|4|Graduate|Single|Less than $40K|Blue|40|1|2|6265|1942|4323|1715|43|Ekzistues
809976033|49|M|2|Uneducated|Married|$60K - $80K|Blue|44|3|0|7819|1560|6259|1582|25|Ekzistues
716203308|52|M|3|Graduate|Single|$80K - $120K|Blue|42|3|3|2731|1692|1039|1220|22|Ekzistues
714871683|58|M|1|Uneducated|Married|$40K - $60K|Blue|36|4|3|1438.3|537|901.3|715|13|Larguar
716139933|54|M|0|High School|Married|$80K - $120K|Blue|36|1|2|16286|1710|14576|2552|49|Ekzistues
716984658|49|M|1|Graduate|Married|$120K +|Blue|39|2|3|34516|0|34516|1106|31|Ekzistues
713086008|58|F|3|High School|Married|Less than $40K|Blue|47|1|0|2609|2439|170|1731|34|Ekzistues
713773458|52|M|2|High School|Single|$60K - $80K|Blue|45|3|2|7567|1173|6394|1435|32|Ekzistues
719242533|41|M|5|High School|Married|$60K - $80K|Blue|33|3|3|22770|2517|20253|1882|38|Ekzistues
772712658|62|F|0|Uneducated|Married|Less than $40K|Blue|50|1|2|3791|1648|2143|2058|34|Ekzistues
788868858|54|M|2|Graduate|Married|Less than $40K|Blue|39|4|2|2702|2517|185|1658|32|Ekzistues
811898133|40|F|3|High School|Divorced|Less than $40K|Blue|35|1|3|2555|2117|438|1334|32|Ekzistues
788808633|43|M|3|Graduate|Married|$80K - $120K|Blue|26|3|2|2355|1090|1265|1441|29|Ekzistues
779804208|53|F|2|Graduate|Single|$40K - $60K|Blue|42|2|0|5332|0|5332|1371|39|Ekzistues
781391058|55|M|1|Uneducated|Single|$40K - $60K|Blue|49|3|2|1443|1375|68|1991|38|Ekzistues
790134408|46|M|4|Graduate|Single|$60K - $80K|Blue|39|2|3|10741|755|9986|1278|22|Ekzistues
788853258|41|M|1|Uneducated|Married|$60K - $80K|Blue|25|2|0|7984|1503|6481|1734|39|Ekzistues
711857733|49|M|3|Uneducated|Single|$60K - $80K|Blue|32|2|2|18584|2517|16067|1330|34|Ekzistues
822969858|61|F|0|Graduate|Married|Unknown|Blue|56|1|3|5585|1465|4120|1787|31|Ekzistues
719554758|46|M|2|Uneducated|Married|$80K - $120K|Blue|38|3|2|34516|2165|32351|1672|32|Ekzistues
711643458|50|F|1|Uneducated|Married|Less than $40K|Blue|43|3|4|1438.3|0|1438.3|1439|41|Ekzistues
788830683|40|M|2|Graduate|Single|$80K - $120K|Blue|24|1|0|2478|2031|447|1558|31|Ekzistues
807030858|51|M|4|High School|Single|$120K +|Blue|46|3|3|34516|2274|32242|1795|47|Ekzistues
793059108|50|F|2|Graduate|Married|$40K - $60K|Blue|44|2|3|2339|1440|899|893|22|Ekzistues
716568708|47|F|2|Graduate|Married|Less than $40K|Blue|36|3|2|2726|0|2726|1099|27|Ekzistues
828281733|43|M|4|Unknown|Married|$120K +|Blue|39|3|3|14881|848|14033|1408|23|Ekzistues
717229158|36|F|4|Graduate|Married|$40K - $60K|Blue|36|3|3|1628|969|659|1893|15|Ekzistues
715915458|47|F|2|Graduate|Married|Less than $40K|Blue|34|2|2|3156|1644|1512|1151|31|Ekzistues
819129858|46|F|2|Graduate|Single|Less than $40K|Blue|41|3|0|4745|1270|3475|1519|31|Ekzistues
713441958|46|M|2|High School|Married|$120K +|Blue|36|3|2|19727|1785|17942|1245|25|Ekzistues
719091333|52|M|0|Uneducated|Married|$60K - $80K|Blue|36|3|2|22720|793|21927|1102|27|Ekzistues
708666258|43|M|4|Unknown|Married|$40K - $60K|Blue|36|3|0|8129|1799|6330|1402|33|Ekzistues
714914583|40|F|4|Graduate|Single|Less than $40K|Blue|27|2|3|3751|1521|2230|1060|30|Ekzistues
714363858|54|F|4|High School|Married|Less than $40K|Blue|36|5|3|1594|1411|183|1459|35|Ekzistues
721347408|55|F|1|High School|Single|Less than $40K|Blue|43|2|0|2569|1403|1166|1456|39|Ekzistues
809608533|49|F|4|Post-Graduate|Single|Unknown|Blue|44|3|2|18206|1586|16620|1439|48|Ekzistues
772047183|45|M|4|High School|Married|$40K - $60K|Blue|34|3|3|3104|1766|1338|1353|24|Ekzistues
714217908|49|M|3|Graduate|Married|$40K - $60K|Blue|41|3|2|2406|1560|846|1173|32|Ekzistues
714819183|63|M|1|Uneducated|Married|$80K - $120K|Blue|36|2|3|24571|1955|22616|1746|28|Ekzistues
716455683|40|F|3|High School|Single|Less than $40K|Gold|36|2|3|15534|726|14808|1279|28|Ekzistues
710865633|41|F|2|Graduate|Married|Less than $40K|Silver|33|2|0|12301|2250|10051|1307|29|Ekzistues
752952108|37|M|4|Graduate|Married|$80K - $120K|Blue|26|2|3|2846|1818|1028|1473|37|Ekzistues
712595433|58|M|2|Uneducated|Unknown|$120K +|Blue|49|2|3|9788|1794|7994|1805|37|Ekzistues
714982383|55|M|2|High School|Married|$60K - $80K|Blue|36|3|3|7231|2381|4850|1421|23|Ekzistues
813814008|53|F|1|High School|Married|Less than $40K|Blue|48|3|2|2324|1576|748|1272|37|Ekzistues
794545983|57|M|2|Graduate|Married|$80K - $120K|Blue|40|2|3|12208|1980|10228|1409|34|Ekzistues
708288108|43|M|4|Post-Graduate|Unknown|$80K - $120K|Blue|30|5|3|5639|1547|4092|647|15|Larguar
715585158|58|M|1|Graduate|Married|$60K - $80K|Blue|46|3|2|10021|1617|8404|1275|25|Ekzistues
810449883|64|M|0|Unknown|Married|Less than $40K|Blue|56|1|0|2215|1915|300|1270|27|Ekzistues
789863208|54|F|2|Graduate|Married|Less than $40K|Blue|44|2|3|2027|1480|547|1702|37|Ekzistues
715022133|53|M|2|Graduate|Married|$60K - $80K|Blue|47|2|2|6363|1162|5201|1256|26|Ekzistues
712506708|39|F|3|College|Single|Less than $40K|Blue|25|1|2|3920|2008|1912|3178|53|Ekzistues
715699983|56|M|3|High School|Married|$60K - $80K|Blue|36|1|3|9226|1233|7993|1626|29|Ekzistues
818942433|54|F|4|Unknown|Divorced|Less than $40K|Blue|49|1|1|9376|1288|8088|1562|33|Ekzistues
712459233|59|F|1|Post-Graduate|Married|$40K - $60K|Blue|46|3|3|1944|1346|598|1960|57|Ekzistues
716545383|42|M|3|Uneducated|Single|$40K - $60K|Blue|36|1|0|9599|1554|8045|1154|38|Ekzistues
721144383|42|M|4|Graduate|Married|$60K - $80K|Silver|28|1|2|28202|843|27359|1629|38|Ekzistues
821837958|43|M|3|College|Unknown|$80K - $120K|Blue|39|3|1|24850|1662|23188|1226|25|Ekzistues
804359133|55|M|0|High School|Married|$120K +|Blue|49|3|3|3805|2233|1572|1743|27|Ekzistues
713308683|52|M|1|Uneducated|Single|$80K - $120K|Blue|37|2|2|2733|1306|1427|1139|39|Ekzistues
788780958|46|M|1|Uneducated|Unknown|$40K - $60K|Blue|27|3|3|12781|1253|11528|1073|21|Ekzistues
717354558|57|M|2|Uneducated|Married|$120K +|Blue|40|3|3|3106|1120|1986|683|17|Larguar
798473808|48|M|3|College|Married|$80K - $120K|Blue|42|3|0|7477|0|7477|1159|32|Ekzistues
712372158|45|M|4|Unknown|Married|$120K +|Blue|33|1|3|34516|2086|32430|1859|47|Ekzistues
715192308|48|M|2|High School|Married|$120K +|Blue|36|5|2|29963|2094|27869|1205|28|Ekzistues
708813033|47|M|1|Graduate|Single|$40K - $60K|Blue|36|3|0|6509|2033|4476|1409|37|Ekzistues
714639783|42|M|3|College|Married|$60K - $80K|Blue|34|3|3|13450|0|13450|1000|18|Larguar
709311633|41|M|2|Graduate|Unknown|$60K - $80K|Silver|36|2|0|27000|0|27000|1209|39|Ekzistues
709470858|51|M|4|College|Married|$120K +|Silver|31|2|1|34516|1254|33262|1366|25|Ekzistues
717292758|55|F|2|Graduate|Single|Less than $40K|Blue|47|3|2|6347|0|6347|1161|44|Ekzistues
779241783|67|M|1|Uneducated|Married|$40K - $60K|Blue|49|3|2|3106|1675|1431|1512|38|Ekzistues
715205358|39|M|1|Graduate|Married|$60K - $80K|Blue|31|1|1|2536|913|1623|1750|35|Ekzistues
778871508|54|M|3|Post-Graduate|Single|$60K - $80K|Blue|35|3|0|13048|1954|11094|1170|24|Ekzistues
779462433|55|F|2|Unknown|Married|Less than $40K|Blue|37|3|1|2453|968|1485|2218|50|Ekzistues
710147958|47|M|3|High School|Married|$40K - $60K|Silver|36|2|2|16138|1249|14889|1198|33|Ekzistues
709864833|49|M|2|Post-Graduate|Married|$60K - $80K|Blue|38|2|0|8077|1965|6112|1329|26|Ekzistues
778868958|42|F|2|Graduate|Married|Less than $40K|Blue|23|3|3|1929|1673|256|857|36|Larguar
717276708|57|M|2|Unknown|Single|$80K - $120K|Blue|36|3|2|3127|2517|610|1470|30|Ekzistues
710004933|44|M|5|Uneducated|Married|$60K - $80K|Blue|36|3|2|8645|1454|7191|1435|25|Ekzistues
753606108|56|M|3|Unknown|Single|$60K - $80K|Blue|49|1|3|1438.3|0|1438.3|1093|22|Ekzistues
710940183|49|F|3|Graduate|Married|Less than $40K|Blue|38|3|2|2185|0|2185|715|20|Larguar
718927533|45|M|3|Graduate|Single|$80K - $120K|Blue|32|2|2|24487|2517|21970|1512|42|Ekzistues
719337408|63|M|0|High School|Married|$60K - $80K|Blue|36|2|3|2567|0|2567|2399|43|Ekzistues
772308408|44|M|3|Graduate|Single|$80K - $120K|Blue|33|3|3|4131|785|3346|906|22|Ekzistues
712981383|44|F|4|College|Married|Less than $40K|Silver|37|2|2|10790|1930|8860|1052|16|Ekzistues
790099758|40|M|3|High School|Married|$40K - $60K|Blue|33|3|3|6884|1001|5883|975|11|Ekzistues
709547658|39|M|2|Uneducated|Single|$60K - $80K|Blue|36|3|3|13961|1299|12662|783|20|Larguar
778770783|42|M|4|High School|Married|$80K - $120K|Blue|30|1|0|29801|1916|27885|990|21|Ekzistues
713134458|54|M|3|High School|Married|$120K +|Blue|43|1|1|13219|0|13219|1097|24|Ekzistues
712159083|58|F|4|Unknown|Married|Less than $40K|Blue|46|3|3|2536|0|2536|901|35|Larguar
713639958|46|F|4|Graduate|Divorced|Less than $40K|Blue|36|3|1|9478|820|8658|1327|41|Ekzistues
771180033|47|F|4|Unknown|Divorced|$40K - $60K|Blue|34|1|2|3502|1851|1651|1814|31|Ekzistues
717916758|67|F|0|Unknown|Married|Unknown|Blue|56|3|3|10509|2388|8121|1365|34|Ekzistues
711089733|50|F|2|College|Divorced|Less than $40K|Blue|36|3|0|1491|0|1491|1058|34|Ekzistues
716988633|55|M|0|High School|Divorced|$60K - $80K|Blue|46|1|2|9734|0|9734|1476|38|Ekzistues
779031033|46|F|2|Graduate|Married|$40K - $60K|Blue|22|1|3|2305|1627|678|1230|36|Ekzistues
716302383|47|F|4|Uneducated|Married|$40K - $60K|Blue|36|1|3|14241|2081|12160|1581|44|Ekzistues
718281408|36|F|2|Unknown|Married|$40K - $60K|Blue|25|1|2|4789|1257|3532|1534|29|Ekzistues
721333233|40|M|4|Doctorate|Divorced|$60K - $80K|Blue|34|2|3|23138|1727|21411|1612|39|Ekzistues
794496033|57|M|2|Unknown|Single|$80K - $120K|Blue|38|1|3|23008|2280|20728|1302|36|Ekzistues
710519433|48|M|1|Unknown|Divorced|$80K - $120K|Blue|36|1|0|3131|2517|614|1439|40|Ekzistues
814995933|58|F|3|Graduate|Married|Less than $40K|Blue|53|3|2|5798|1794|4004|1724|45|Ekzistues
721469433|48|M|3|Graduate|Single|$40K - $60K|Blue|36|2|3|6880|1390|5490|1784|35|Ekzistues
788386908|48|M|3|Graduate|Unknown|$80K - $120K|Platinum|41|2|2|34516|1531|32985|1156|29|Ekzistues
717198633|53|F|2|College|Married|$40K - $60K|Blue|34|2|1|2075|1469|606|2556|49|Ekzistues
767695083|50|M|2|Graduate|Married|$80K - $120K|Blue|44|3|0|4589|0|4589|1590|37|Ekzistues
711791583|52|F|1|Graduate|Single|Less than $40K|Blue|40|2|2|2317|0|2317|884|19|Larguar
712315683|53|F|2|Uneducated|Single|Less than $40K|Blue|45|1|1|1981|1518|463|973|25|Larguar
710038008|56|F|1|Graduate|Single|$40K - $60K|Blue|47|2|1|6038|0|6038|1447|30|Ekzistues
789129033|44|M|5|Unknown|Single|$80K - $120K|Blue|32|3|2|14910|877|14033|1150|26|Ekzistues
718349058|49|M|3|High School|Married|$80K - $120K|Blue|39|3|2|29659|1143|28516|1193|21|Ekzistues
789842283|54|M|2|Graduate|Married|$60K - $80K|Blue|42|3|2|4320|0|4320|706|21|Larguar
714513033|39|F|1|Unknown|Single|$40K - $60K|Blue|36|1|3|11213|0|11213|1257|23|Ekzistues
714717483|39|F|3|Uneducated|Divorced|Unknown|Blue|29|1|2|26181|0|26181|1303|35|Ekzistues
714900408|41|F|4|High School|Single|Less than $40K|Blue|31|1|0|5773|0|5773|1306|39|Ekzistues
719418933|53|M|2|Uneducated|Married|$80K - $120K|Blue|36|3|3|4503|0|4503|748|20|Larguar
720115683|47|M|3|Uneducated|Married|$80K - $120K|Blue|36|2|2|29770|1565|28205|1774|42|Ekzistues
779504058|46|F|2|Post-Graduate|Married|Less than $40K|Blue|28|1|1|5014|1910|3104|1209|25|Ekzistues
795979833|53|F|1|High School|Married|Less than $40K|Blue|47|1|2|3445|1074|2371|1074|31|Ekzistues
717392358|60|M|1|Graduate|Married|$80K - $120K|Blue|50|2|2|23412|1078|22334|1786|50|Ekzistues
718640508|59|F|0|Graduate|Single|Less than $40K|Blue|46|1|2|3044|1611|1433|1456|36|Ekzistues
803366358|38|M|1|Unknown|Single|$60K - $80K|Blue|29|2|1|14596|2192|12404|1300|25|Ekzistues
709230708|56|M|4|Uneducated|Single|Less than $40K|Blue|36|2|2|3864|1654|2210|1470|42|Ekzistues
781794708|35|M|3|Post-Graduate|Unknown|$80K - $120K|Blue|29|1|3|17030|1911|15119|715|25|Larguar
801383808|50|M|3|Graduate|Single|$60K - $80K|Blue|44|2|3|23090|839|22251|1198|24|Ekzistues
710677608|53|M|2|Post-Graduate|Unknown|$80K - $120K|Blue|36|2|0|29205|1208|27997|1556|43|Ekzistues
708217758|63|M|2|Graduate|Married|$60K - $80K|Blue|49|2|3|14035|2061|11974|1606|30|Ekzistues
714272658|43|F|2|Uneducated|Single|Less than $40K|Blue|24|3|2|2962|2517|445|929|31|Larguar
717469158|46|M|2|Unknown|Married|$80K - $120K|Blue|30|3|0|18578|1385|17193|1606|54|Ekzistues
711864783|61|M|1|Uneducated|Single|$60K - $80K|Blue|46|3|2|2201|1138|1063|1199|32|Ekzistues
719407983|37|F|0|Post-Graduate|Married|Less than $40K|Blue|25|3|2|2061|1483|578|2400|60|Ekzistues
710665533|42|F|5|Doctorate|Married|Unknown|Blue|23|2|2|24602|1660|22942|1337|44|Ekzistues
716804283|41|M|2|Uneducated|Divorced|$120K +|Blue|29|2|2|15911|896|15015|1270|33|Ekzistues
767294658|56|M|2|College|Single|$120K +|Blue|50|2|3|16867|0|16867|654|14|Larguar
709122483|56|M|3|Graduate|Married|$60K - $80K|Blue|37|3|0|2783|1526|1257|1909|54|Ekzistues
708241233|52|F|3|Post-Graduate|Single|Less than $40K|Blue|47|3|2|2972|0|2972|922|25|Larguar
717860358|40|F|3|High School|Single|$40K - $60K|Blue|36|3|2|5124|2235|2889|1158|42|Ekzistues
789337233|63|M|1|Graduate|Married|$40K - $60K|Blue|53|6|2|2880|2362|518|1323|26|Ekzistues
720902133|58|M|1|High School|Single|$40K - $60K|Blue|46|1|0|5579|0|5579|1025|35|Ekzistues
721043058|58|M|4|Unknown|Married|$60K - $80K|Blue|44|1|3|12010|2149|9861|1700|35|Ekzistues
711870333|46|M|2|Uneducated|Divorced|$80K - $120K|Blue|36|3|3|34516|1597|32919|1628|51|Ekzistues
708398283|37|F|1|Graduate|Married|$40K - $60K|Blue|29|2|2|4394|885|3509|1377|32|Ekzistues
715878183|46|M|4|Graduate|Single|$80K - $120K|Blue|35|3|3|18325|723|17602|1517|33|Ekzistues
719451483|46|F|4|Post-Graduate|Married|Less than $40K|Blue|37|3|2|3773|1972|1801|1528|25|Ekzistues
709110633|41|M|1|Graduate|Single|$80K - $120K|Blue|29|1|3|21684|1748|19936|1329|24|Ekzistues
721059033|48|F|3|High School|Divorced|$40K - $60K|Blue|40|1|2|1919|774|1145|1505|33|Ekzistues
779912283|49|F|3|Graduate|Single|$40K - $60K|Blue|33|3|2|9995|1713|8282|1172|38|Ekzistues
